event,event_time,symbol,price_change,price_change_percent,weighted_avg_price,prev_close_price,last_price,last_qty,best_bid_price,best_bid_qty,best_ask_price,best_ask_qty,open_price,high_price,low_price,base_volume,quote_volume,open_time,close_time,first_trade_id,last_trade_id,trade_count
24hrTicker,2025-06-10T15:45:35.801+07:00,SOLUSDT,6.94,4.589,156.9717992,151.23,158.16,0.05,158.16,178.727,158.17,716.719,151.22,161.82,151.12,3227127.668,5.0656803628768E8,2025-06-09T15:45:35.760+07:00,2025-06-10T15:45:35.760+07:00,1324974992,1326978111,2003120
24hrTicker,2025-06-10T15:45:36.795+07:00,SOLUSDT,6.93,4.583,156.97181652,151.23,158.15,22.578,158.14,149.587,158.15,1040.242,151.22,161.82,151.12,3227174.733,5.0657548006045E8,2025-06-09T15:45:36.792+07:00,2025-06-10T15:45:36.792+07:00,1324974992,1326978176,2003185
24hrTicker,2025-06-10T15:45:37.801+07:00,SOLUSDT,6.95,4.597,156.9718471,151.2,158.14,0.05,158.14,85.048,158.15,1084.274,151.19,161.82,151.12,3227167.089,5.0657437885416E8,2025-06-09T15:45:37.793+07:00,2025-06-10T15:45:37.793+07:00,1324975078,1326978179,2003102
24hrTicker,2025-06-10T15:45:38.800+07:00,SOLUSDT,6.95,4.597,156.97185375,151.19,158.14,0.1,158.14,473.306,158.15,338.388,151.19,161.82,151.12,3227163.439,5.0657382735816E8,2025-06-09T15:45:38.765+07:00,2025-06-10T15:45:38.765+07:00,1324975082,1326978181,2003100
24hrTicker,2025-06-10T15:45:39.800+07:00,SOLUSDT,6.94,4.59,156.97187111,151.19,158.14,3.441,158.14,531.712,158.15,406.141,151.2,161.82,151.12,3227157.764,5.0657299257486E8,2025-06-09T15:45:39.726+07:00,2025-06-10T15:45:39.726+07:00,1324975086,1326978186,2003101
24hrTicker,2025-06-10T15:45:40.800+07:00,SOLUSDT,6.94,4.59,156.97187675,151.19,158.14,3.491,158.14,143.825,158.15,474.346,151.2,161.82,151.12,3227154.677,5.065725261962E8,2025-06-09T15:45:40.785+07:00,2025-06-10T15:45:40.785+07:00,1324975088,1326978187,2003100
24hrTicker,2025-06-10T15:45:41.801+07:00,SOLUSDT,6.92,4.576,156.97190999,151.21,158.14,3.541,158.14,103.302,158.15,411.201,151.22,161.82,151.12,3227136.149,5.0656972509595E8,2025-06-09T15:45:41.676+07:00,2025-06-10T15:45:41.676+07:00,1324975145,1326978188,2003044
24hrTicker,2025-06-10T15:45:42.795+07:00,SOLUSDT,6.93,4.583,156.97191048,151.21,158.15,0.669,158.14,83.261,158.15,473.949,151.22,161.82,151.12,3227137.517,5.0656994143816E8,2025-06-09T15:45:42.787+07:00,2025-06-10T15:45:42.787+07:00,1324975145,1326978191,2003047
24hrTicker,2025-06-10T15:45:43.795+07:00,SOLUSDT,6.92,4.576,156.97191749,151.21,158.14,0.44,158.14,98.695,158.15,459.629,151.22,161.82,151.12,3227156.707,5.0657297633226E8,2025-06-09T15:45:43.761+07:00,2025-06-10T15:45:43.761+07:00,1324975145,1326978197,2003053
24hrTicker,2025-06-10T15:45:44.800+07:00,SOLUSDT,6.93,4.583,156.97192018,151.22,158.14,0.49,158.14,162.048,158.15,465.527,151.21,161.82,151.12,3227155.257,5.0657275740926E8,2025-06-09T15:45:44.677+07:00,2025-06-10T15:45:44.677+07:00,1324975168,1326978198,2003031
24hrTicker,2025-06-10T15:45:45.800+07:00,SOLUSDT,6.92,4.576,156.97192728,151.21,158.14,0.54,158.14,140.601,158.15,465.537,151.22,161.82,151.12,3227151.34,5.0657216546619E8,2025-06-09T15:45:45.764+07:00,2025-06-10T15:45:45.764+07:00,1324975169,1326978199,2003031
24hrTicker,2025-06-10T15:45:46.800+07:00,SOLUSDT,6.92,4.576,156.97192831,151.22,158.14,0.05,158.14,118.504,158.15,465.439,151.22,161.82,151.12,3227151.348,5.0657217004343E8,2025-06-09T15:45:46.735+07:00,2025-06-10T15:45:46.735+07:00,1324975170,1326978201,2003032
24hrTicker,2025-06-10T15:45:47.795+07:00,SOLUSDT,6.92,4.576,156.97192859,151.22,158.14,0.05,158.14,118.454,158.15,468.425,151.22,161.82,151.12,3227152.106,5.0657228992063E8,2025-06-09T15:45:47.728+07:00,2025-06-10T15:45:47.728+07:00,1324975170,1326978203,2003034
24hrTicker,2025-06-10T15:45:48.800+07:00,SOLUSDT,6.93,4.583,156.97192904,151.22,158.14,0.1,158.14,118.315,158.15,472.12,151.21,161.82,151.12,3227151.912,5.0657226092995E8,2025-06-09T15:45:48.773+07:00,2025-06-10T15:45:48.773+07:00,1324975172,1326978204,2003033
24hrTicker,2025-06-10T15:45:49.800+07:00,SOLUSDT,6.91,4.57,156.9719797,151.21,158.13,0.05,158.13,285.953,158.14,807.347,151.22,161.82,151.12,3227291.562,5.0659434555467E8,2025-06-09T15:45:49.727+07:00,2025-06-10T15:45:49.727+07:00,1324975173,1326978250,2003078
24hrTicker,2025-06-10T15:45:50.795+07:00,SOLUSDT,6.91,4.57,156.9719797,151.21,158.13,0.05,158.13,219.22,158.14,810.486,151.22,161.82,151.12,3227291.562,5.0659434555467E8,2025-06-09T15:45:50.794+07:00,2025-06-10T15:45:50.794+07:00,1324975173,1326978250,2003078
24hrTicker,2025-06-10T15:45:51.801+07:00,SOLUSDT,6.92,4.576,156.97200141,151.22,158.13,60.15,158.13,559.825,158.14,602.203,151.21,161.82,151.12,3227351.578,5.0660383646519E8,2025-06-09T15:45:51.731+07:00,2025-06-10T15:45:51.731+07:00,1324975174,1326978287,2003114
24hrTicker,2025-06-10T15:45:52.795+07:00,SOLUSDT,6.92,4.576,156.97200143,151.22,158.13,60.2,158.13,560.09,158.14,602.25,151.21,161.82,151.12,3227351.628,5.0660384437169E8,2025-06-09T15:45:52.696+07:00,2025-06-10T15:45:52.696+07:00,1324975174,1326978288,2003115
24hrTicker,2025-06-10T15:45:53.801+07:00,SOLUSDT,6.95,4.597,156.97206637,151.19,158.15,26.731,158.14,1439.537,158.15,4.266,151.2,161.82,151.12,3227443.353,5.0661845222717E8,2025-06-09T15:45:53.794+07:00,2025-06-10T15:45:53.794+07:00,1324975253,1326978336,2003084
24hrTicker,2025-06-10T15:45:54.795+07:00,SOLUSDT,6.95,4.597,156.97207797,151.19,158.15,58.494,158.15,1283.032,158.16,84.186,151.2,161.82,151.12,3227475.116,5.0662347554562E8,2025-06-09T15:45:54.786+07:00,2025-06-10T15:45:54.786+07:00,1324975253,1326978368,2003116
24hrTicker,2025-06-10T15:45:55.795+07:00,SOLUSDT,6.98,4.616,156.97211056,151.19,158.18,2.795,158.18,1204.285,158.19,270.404,151.2,161.82,151.12,3227563.612,5.0663747214263E8,2025-06-09T15:45:55.794+07:00,2025-06-10T15:45:55.794+07:00,1324975253,1326978441,2003189
24hrTicker,2025-06-10T15:45:56.800+07:00,SOLUSDT,6.99,4.623,156.97211657,151.2,158.18,3.267,158.18,918.258,158.19,324.775,151.19,161.82,151.12,3227560.823,5.0663705374039E8,2025-06-09T15:45:56.778+07:00,2025-06-10T15:45:56.778+07:00,1324975254,1326978443,2003190
24hrTicker,2025-06-10T15:45:57.800+07:00,SOLUSDT,7.0,4.63,156.97214642,151.19,158.18,3.317,158.18,917.893,158.19,348.819,151.18,161.82,151.12,3227544.217,5.0663454342034E8,2025-06-09T15:45:57.788+07:00,2025-06-10T15:45:57.788+07:00,1324975288,1326978444,2003157
24hrTicker,2025-06-10T15:45:58.795+07:00,SOLUSDT,7.0,4.63,156.97214644,151.19,158.18,3.367,158.18,917.843,158.19,275.381,151.18,161.82,151.12,3227544.267,5.0663455132934E8,2025-06-09T15:45:58.683+07:00,2025-06-10T15:45:58.683+07:00,1324975288,1326978445,2003158
24hrTicker,2025-06-10T15:45:59.801+07:00,SOLUSDT,7.01,4.637,156.97221906,151.16,158.18,3.417,158.18,917.793,158.19,218.437,151.17,161.82,151.12,3227503.864,5.0662844356893E8,2025-06-09T15:45:59.760+07:00,2025-06-10T15:45:59.760+07:00,1324975353,1326978446,2003094
24hrTicker,2025-06-10T15:46:00.801+07:00,SOLUSDT,7.03,4.651,156.97222367,151.17,158.19,7.451,158.19,1108.816,158.2,185.862,151.16,161.82,151.12,3227510.315,5.0662947107262E8,2025-06-09T15:46:00.696+07:00,2025-06-10T15:46:00.696+07:00,1324975354,1326978471,2003118
24hrTicker,2025-06-10T15:46:01.800+07:00,SOLUSDT,7.05,4.665,156.97312605,151.14,158.19,8.641,158.19,730.788,158.2,447.7,151.14,161.82,151.12,3227011.505,5.0655408373383E8,2025-06-09T15:46:01.789+07:00,2025-06-10T15:46:01.789+07:00,1324975435,1326978473,2003039
24hrTicker,2025-06-10T15:45:53.023+07:00,BTCUSDT,3524.87,3.334,108651.70734984,105716.54,109241.41,0.00142,109241.4,3.77677,109241.41,2.70555,105716.54,110530.17,105687.95,21427.70695,2.328156944709529E9,2025-06-09T15:45:53.001+07:00,2025-06-10T15:45:53.001+07:00,4993826021,4996882479,3056459
24hrTicker,2025-06-10T15:45:54.023+07:00,BTCUSDT,3524.86,3.334,108651.73108243,105716.54,109241.4,9.2E-4,109241.4,7.20772,109241.41,0.1126,105716.54,110530.17,105687.95,21428.06292,2.328196130001223E9,2025-06-09T15:45:54.011+07:00,2025-06-10T15:45:54.011+07:00,4993826025,4996882537,3056513
24hrTicker,2025-06-10T15:45:55.023+07:00,BTCUSDT,3524.86,3.334,108651.7337984,105716.54,109241.4,0.0333,109241.4,7.50132,109241.41,0.05846,105716.54,110530.17,105687.95,21428.16042,2.328206781743339E9,2025-06-09T15:45:55.011+07:00,2025-06-10T15:45:55.011+07:00,4993826028,4996882544,3056517
24hrTicker,2025-06-10T15:45:56.023+07:00,BTCUSDT,3524.86,3.334,108651.73417324,105716.54,109241.4,0.03607,109241.4,7.49835,109241.41,0.05841,105716.54,110530.17,105687.95,21428.16101,2.3282068538799496E9,2025-06-09T15:45:56.005+07:00,2025-06-10T15:45:56.005+07:00,4993826033,4996882546,3056514
24hrTicker,2025-06-10T15:45:57.023+07:00,BTCUSDT,3524.87,3.334,108651.73594787,105716.55,109241.41,1.6E-4,109241.4,7.49679,109241.41,0.0461,105716.54,110530.17,105687.95,21428.17152,2.328208033836718E9,2025-06-09T15:45:57.007+07:00,2025-06-10T15:45:57.007+07:00,4993826040,4996882551,3056512
24hrTicker,2025-06-10T15:45:58.023+07:00,BTCUSDT,3524.85,3.334,108651.73603123,105716.55,109241.4,5.9E-4,109241.4,7.64339,109241.41,0.09824,105716.55,110530.17,105687.95,21428.17162,2.3282080464880376E9,2025-06-09T15:45:58.011+07:00,2025-06-10T15:45:58.011+07:00,4993826045,4996882554,3056510
24hrTicker,2025-06-10T15:45:59.023+07:00,BTCUSDT,3524.85,3.334,108651.73990172,105716.54,109241.4,8.2E-4,109241.4,7.07796,109241.41,0.14824,105716.55,110530.17,105687.95,21428.14364,2.328205089349917E9,2025-06-09T15:45:59.001+07:00,2025-06-10T15:45:59.001+07:00,4993826073,4996882555,3056483
24hrTicker,2025-06-10T15:46:00.023+07:00,BTCUSDT,3524.85,3.334,108651.74021049,105716.55,109241.4,9.9E-4,109241.4,7.62699,109241.41,0.14824,105716.55,110530.17,105687.95,21428.14159,2.3282048732302337E9,2025-06-09T15:46:00.013+07:00,2025-06-10T15:46:00.013+07:00,4993826077,4996882556,3056480
24hrTicker,2025-06-10T15:46:01.023+07:00,BTCUSDT,3524.87,3.334,108651.75173695,105716.54,109241.41,0.07536,109241.4,8.33943,109241.41,0.00573,105716.54,110530.17,105687.95,21428.55257,2.3282497739177365E9,2025-06-09T15:46:01.013+07:00,2025-06-10T15:46:01.013+07:00,4993826084,4996882682,3056599
24hrTicker,2025-06-10T15:46:02.023+07:00,BTCUSDT,3528.74,3.338,108651.77543515,105713.05,109241.41,0.0015,109241.4,7.46114,109241.41,0.61603,105712.67,110530.17,105687.95,21428.38188,2.32823173596436E9,2025-06-09T15:46:02.013+07:00,2025-06-10T15:46:02.013+07:00,4993826183,4996882696,3056514
24hrTicker,2025-06-10T15:46:03.023+07:00,BTCUSDT,3529.83,3.339,108651.782804,105711.59,109241.41,0.014,109241.4,6.78207,109241.41,0.687,105711.58,110530.17,105687.95,21428.49487,2.3282441704317884E9,2025-06-09T15:46:03.013+07:00,2025-06-10T15:46:03.013+07:00,4993826212,4996882730,3056519
24hrTicker,2025-06-10T15:46:04.023+07:00,BTCUSDT,3529.83,3.339,108651.78368646,105711.58,109241.41,9.2E-4,109241.4,4.80807,109241.41,2.32241,105711.58,110530.17,105687.95,21428.50072,2.328244824954689E9,2025-06-09T15:46:04.005+07:00,2025-06-10T15:46:04.005+07:00,4993826217,4996882733,3056517
24hrTicker,2025-06-10T15:46:05.023+07:00,BTCUSDT,3529.81,3.339,108651.78477103,105711.59,109241.4,0.01204,109241.4,4.81389,109241.41,1.84257,105711.59,110530.17,105687.95,21428.50727,2.3282455598645167E9,2025-06-09T15:46:05.011+07:00,2025-06-10T15:46:05.011+07:00,4993826219,4996882734,3056516
24hrTicker,2025-06-10T15:46:06.014+07:00,BTCUSDT,3529.82,3.339,108651.7868892,105711.59,109241.41,0.07698,109241.4,4.81632,109241.41,1.78517,105711.59,110530.17,105687.95,21428.58425,2.3282539692682586E9,2025-06-09T15:46:06.009+07:00,2025-06-10T15:46:06.009+07:00,4993826219,4996882736,3056518
24hrTicker,2025-06-10T15:46:07.023+07:00,BTCUSDT,3529.83,3.339,108651.78756661,105711.59,109241.41,0.10125,109241.4,5.07143,109241.41,1.647,105711.58,110530.17,105687.95,21428.60845,2.3282566131574683E9,2025-06-09T15:46:07.011+07:00,2025-06-10T15:46:07.011+07:00,4993826220,4996882739,3056520
24hrTicker,2025-06-10T15:46:08.023+07:00,BTCUSDT,3529.81,3.339,108651.78821648,105711.58,109241.4,1.5E-4,109241.4,4.81566,109241.41,1.80895,105711.59,110530.17,105687.95,21428.60453,2.328256201168324E9,2025-06-09T15:46:08.004+07:00,2025-06-10T15:46:08.004+07:00,4993826224,4996882743,3056520
24hrTicker,2025-06-10T15:46:09.023+07:00,BTCUSDT,3529.82,3.339,108651.78883674,105711.58,109241.41,0.01201,109241.4,4.85966,109241.41,2.09847,105711.59,110530.17,105687.95,21428.6145,2.328257297717814E9,2025-06-09T15:46:09.013+07:00,2025-06-10T15:46:09.013+07:00,4993826227,4996882746,3056520
24hrTicker,2025-06-10T15:46:10.023+07:00,BTCUSDT,3529.83,3.339,108651.7891397,105711.59,109241.41,0.0121,109241.4,4.85971,109241.41,2.04599,105711.58,110530.17,105687.95,21428.6124,2.328257076041159E9,2025-06-09T15:46:10.013+07:00,2025-06-10T15:46:10.013+07:00,4993826229,4996882747,3056519
24hrTicker,2025-06-10T15:46:11.023+07:00,BTCUSDT,3529.82,3.339,108651.79034497,105711.58,109241.4,0.00775,109241.4,5.40531,109241.41,2.02725,105711.58,110530.17,105687.95,21428.61292,2.32825715836728E9,2025-06-09T15:46:11.010+07:00,2025-06-10T15:46:11.010+07:00,4993826232,4996882748,3056517
24hrTicker,2025-06-10T15:46:12.023+07:00,BTCUSDT,3529.81,3.339,108651.79295,105711.58,109241.4,0.01122,109241.4,5.1205,109241.41,2.03625,105711.59,110530.17,105687.95,21428.5981,2.328255603970056E9,2025-06-09T15:46:12.001+07:00,2025-06-10T15:46:12.001+07:00,4993826236,4996882750,3056515
24hrTicker,2025-06-10T15:46:13.023+07:00,BTCUSDT,3529.81,3.339,108651.79306618,105711.59,109241.4,0.0125,109241.4,5.12332,109241.41,1.97642,105711.59,110530.17,105687.95,21428.59879,2.3282556814292107E9,2025-06-09T15:46:13.013+07:00,2025-06-10T15:46:13.013+07:00,4993826239,4996882752,3056514
24hrTicker,2025-06-10T15:46:14.023+07:00,BTCUSDT,3529.81,3.339,108651.79406506,105711.59,109241.4,0.0125,109241.4,5.14299,109241.41,1.97648,105711.59,110530.17,105687.95,21428.59151,2.3282549118488355E9,2025-06-09T15:46:14.011+07:00,2025-06-10T15:46:14.011+07:00,4993826240,4996882752,3056513
24hrTicker,2025-06-10T15:46:15.023+07:00,BTCUSDT,3529.82,3.339,108651.79533597,105711.59,109241.41,0.00101,109241.4,5.14278,109241.41,1.97932,105711.59,110530.17,105687.95,21428.58346,2.328254064435664E9,2025-06-09T15:46:15.011+07:00,2025-06-10T15:46:15.011+07:00,4993826249,4996882753,3056505
