event,event_time,symbol,price_change,price_change_percent,weighted_avg_price,prev_close_price,last_price,last_qty,best_bid_price,best_bid_qty,best_ask_price,best_ask_qty,open_price,high_price,low_price,base_volume,quote_volume,open_time,close_time,first_trade_id,last_trade_id,trade_count
24hrTicker,2025-06-10T15:38:50.438+07:00,USDCUSDT,1.00E-04,0.01,0.99943878,0.9994,0.9995,129,0.9994,5.84E+07,0.9995,4.49E+07,0.9994,0.9996,0.9993,1.44E+09,1.44E+09,2025-06-09T15:38:50.349+07:00,2025-06-10T15:38:50.349+07:00,279604384,279889640,285257
24hrTicker,2025-06-10T15:38:52.438+07:00,USDCUSDT,-1.00E-04,-0.01,0.99943878,0.9994,0.9994,456,0.9994,5.84E+07,0.9995,4.49E+07,0.9995,0.9996,0.9993,1.44E+09,1.44E+09,2025-06-09T15:38:52.436+07:00,2025-06-10T15:38:52.436+07:00,279604386,279889641,285256
24hrTicker,2025-06-10T15:38:53.438+07:00,USDCUSDT,0,0,0.99943878,0.9995,0.9995,9010,0.9994,5.84E+07,0.9995,4.49E+07,0.9995,0.9996,0.9993,1.44E+09,1.44E+09,2025-06-09T15:38:53.318+07:00,2025-06-10T15:38:53.318+07:00,279604387,279889642,285256
24hrTicker,2025-06-10T15:38:54.437+07:00,USDCUSDT,0,0,0.99943878,0.9995,0.9995,9031,0.9994,5.84E+07,0.9995,4.49E+07,0.9995,0.9996,0.9993,1.44E+09,1.44E+09,2025-06-09T15:38:54.189+07:00,2025-06-10T15:38:54.189+07:00,279604387,279889643,285257
24hrTicker,2025-06-10T15:38:55.437+07:00,USDCUSDT,-1.00E-04,-0.01,0.99943878,0.9995,0.9994,38,0.9994,5.84E+07,0.9995,4.49E+07,0.9995,0.9996,0.9993,1.44E+09,1.44E+09,2025-06-09T15:38:55.411+07:00,2025-06-10T15:38:55.411+07:00,279604387,279889646,285260
24hrTicker,2025-06-10T15:38:56.438+07:00,USDCUSDT,0,0,0.99943878,0.9995,0.9994,38,0.9994,5.84E+07,0.9995,4.49E+07,0.9994,0.9996,0.9993,1.44E+09,1.44E+09,2025-06-09T15:38:56.413+07:00,2025-06-10T15:38:56.413+07:00,279604388,279889646,285259
24hrTicker,2025-06-10T15:38:57.437+07:00,USDCUSDT,0,0,0.99943878,0.9995,0.9994,48,0.9994,5.84E+07,0.9995,4.49E+07,0.9994,0.9996,0.9993,1.44E+09,1.44E+09,2025-06-09T15:38:57.415+07:00,2025-06-10T15:38:57.415+07:00,279604388,279889647,285260
24hrTicker,2025-06-10T15:38:58.438+07:00,USDCUSDT,1.00E-04,0.01,0.99943878,0.9994,0.9995,221,0.9994,5.84E+07,0.9995,4.49E+07,0.9994,0.9996,0.9993,1.44E+09,1.44E+09,2025-06-09T15:38:58.157+07:00,2025-06-10T15:38:58.157+07:00,279604389,279889648,285260
24hrTicker,2025-06-10T15:38:59.438+07:00,USDCUSDT,1.00E-04,0.01,0.99943878,0.9995,0.9995,9170,0.9994,5.84E+07,0.9995,4.49E+07,0.9994,0.9996,0.9993,1.44E+09,1.44E+09,2025-06-09T15:38:59.325+07:00,2025-06-10T15:38:59.325+07:00,279604391,279889649,285259
24hrTicker,2025-06-10T15:39:00.437+07:00,USDCUSDT,1.00E-04,0.01,0.99943878,0.9995,0.9995,19901,0.9994,5.84E+07,0.9995,4.49E+07,0.9994,0.9996,0.9993,1.44E+09,1.44E+09,2025-06-09T15:39:00.433+07:00,2025-06-10T15:39:00.433+07:00,279604391,279889657,285267
24hrTicker,2025-06-10T15:39:02.438+07:00,USDCUSDT,0,0,0.99943878,0.9995,0.9995,66,0.9994,5.84E+07,0.9995,4.49E+07,0.9995,0.9996,0.9993,1.44E+09,1.44E+09,2025-06-09T15:39:02.421+07:00,2025-06-10T15:39:02.421+07:00,279604394,279889663,285270
24hrTicker,2025-06-10T15:39:03.437+07:00,USDCUSDT,0,0,0.99943878,0.9995,0.9995,2948,0.9994,5.84E+07,0.9995,4.49E+07,0.9995,0.9996,0.9993,1.44E+09,1.44E+09,2025-06-09T15:39:03.334+07:00,2025-06-10T15:39:03.334+07:00,279604394,279889667,285274
24hrTicker,2025-06-10T15:39:04.438+07:00,USDCUSDT,0,0,0.99943878,0.9994,0.9994,10,0.9994,5.84E+07,0.9995,4.49E+07,0.9994,0.9996,0.9993,1.44E+09,1.44E+09,2025-06-09T15:39:04.363+07:00,2025-06-10T15:39:04.363+07:00,279604398,279889670,285273
24hrTicker,2025-06-10T15:39:05.438+07:00,USDCUSDT,0,0,0.99943878,0.9994,0.9995,10,0.9994,5.84E+07,0.9995,4.49E+07,0.9995,0.9996,0.9993,1.44E+09,1.44E+09,2025-06-09T15:39:05.425+07:00,2025-06-10T15:39:05.425+07:00,279604400,279889672,285273
24hrTicker,2025-06-10T15:39:06.437+07:00,USDCUSDT,0,0,0.99943878,0.9994,0.9995,42,0.9994,5.84E+07,0.9995,4.49E+07,0.9995,0.9996,0.9993,1.44E+09,1.44E+09,2025-06-09T15:39:06.429+07:00,2025-06-10T15:39:06.429+07:00,279604400,279889674,285275
24hrTicker,2025-06-10T15:39:07.438+07:00,USDCUSDT,0,0,0.99943878,0.9995,0.9994,754,0.9994,5.84E+07,0.9995,4.49E+07,0.9994,0.9996,0.9993,1.44E+09,1.44E+09,2025-06-09T15:39:07.403+07:00,2025-06-10T15:39:07.403+07:00,279604402,279889677,285276
24hrTicker,2025-06-10T15:39:08.438+07:00,USDCUSDT,0,0,0.99943878,0.9994,0.9994,362,0.9994,5.84E+07,0.9995,4.49E+07,0.9994,0.9996,0.9993,1.44E+09,1.44E+09,2025-06-09T15:39:08.279+07:00,2025-06-10T15:39:08.279+07:00,279604403,279889679,285277
24hrTicker,2025-06-10T15:39:09.438+07:00,USDCUSDT,1.00E-04,0.01,0.99943878,0.9994,0.9995,9093,0.9994,5.84E+07,0.9995,4.48E+07,0.9994,0.9996,0.9993,1.44E+09,1.44E+09,2025-06-09T15:39:09.364+07:00,2025-06-10T15:39:09.364+07:00,279604406,279889681,285276
24hrTicker,2025-06-10T15:39:10.437+07:00,USDCUSDT,0,0,0.99943878,0.9994,0.9994,988,0.9994,5.84E+07,0.9995,4.48E+07,0.9994,0.9996,0.9993,1.44E+09,1.44E+09,2025-06-09T15:39:10.356+07:00,2025-06-10T15:39:10.356+07:00,279604406,279889687,285282
24hrTicker,2025-06-10T15:39:11.438+07:00,USDCUSDT,0,0,0.99943878,0.9994,0.9995,971,0.9994,5.84E+07,0.9995,4.48E+07,0.9995,0.9996,0.9993,1.44E+09,1.44E+09,2025-06-09T15:39:11.347+07:00,2025-06-10T15:39:11.347+07:00,279604416,279889691,285276
